SE,TC,Measurement,Measure,Min,Max,Average,StandardDeviation,PopulationVariance,Variance,Median,TrimmedMean (20%),WinshorizedMean (20%),GeometricMean,MAD,MADN,AverageConsumption,MeadianConsumption,AverageConsumption without baseline,MeadianConsumption without baseline
client,-product4close,12,GraphicsCard,2.39,20.28,9.85,8.62,10.9,1.79,3.19,3.19,9.75,9.79,9.91,9.69,1.14,1.69,170354.0,5340.91,5286.68,-0.42,-0.52,-227.73,-141791.52
client,-product4close,12,Processor,1.19,171.9,16.13,5.35,30.34,18.08,326.77,326.77,6.54,12.91,25.57,9.73,1.79,2.65,170354.0,8746.07,3546.14,10.93,1.34,5926.51,365385.84
client,-product4close,12,Monitor,6258.6,6274.67,6260.79,6260.15,6261.18,1.31,1.72,1.72,6260.65,6260.68,6260.8,6260.79,0.5,0.75,1032.0,3394750.6,3394674.69,53.38,53.24,28943.92,1.451727024E7
client,-product4close,12,DUT,158.29,240.68,184.11,170.32,196.59,16.35,266.94,267.2,179.16,182.76,187.17,183.41,11.49,17.04,1032.0,99828.86,97144.85,53.58,48.63,29052.36,1.326023388E7
client,-product4close,13,Time (s),1584.0,542355.0,540.771,136546.0,407437.5,156330.035,2.4415329571062E10,2.4439079891657E10,271984.0,271986.367,272235.5,202588.146,135190.0,200429.948,1029.0,540.771,0.0,540.771,271984.0,540.771,271984.0
client,-product4close,13,HDD,0.42,4.85,1.08,0.67,1.52,0.6,0.37,0.37,1.02,1.0,1.14,0.92,0.5,0.74,169891.0,584.03,551.59,0.04,-0.02,21.63,-5439.68
client,-product4close,13,GraphicsCard,3.19,20.53,9.96,8.76,11.01,1.78,3.18,3.18,9.87,9.9,9.98,9.8,1.13,1.68,169891.0,5386.08,5337.41,-0.31,-0.4,-167.64,-108793.6
client,-product4close,13,Processor,1.19,167.14,16.22,5.35,30.93,18.08,327.06,327.06,6.54,13.01,25.57,9.81,1.79,2.65,169891.0,8771.31,3536.64,11.02,1.34,5959.3,364458.56
client,-product4close,13,Monitor,6254.38,6274.98,6260.27,6257.24,6259.93,4.83,23.33,23.36,6258.44,6259.53,6262.37,6260.27,1.23,1.82,1029.0,3385372.47,3384382.86,52.86,51.03,28585.16,1.387934352E7
client,-product4close,13,DUT,164.39,251.92,190.58,177.42,202.66,16.08,258.26,258.51,186.0,189.17,193.64,189.93,10.94,16.22,1029.0,103060.14,100583.41,60.05,55.47,32473.3,1.508695248E7
client,-product4close,14,Time (s),1583.0,543824.0,542.241,136863.75,408530.5,156765.262,2.4551534121164E10,2.457534744233E10,272691.5,272694.18,272956.0,203096.567,135702.0,201189.029,1032.0,542.241,0.0,542.241,272691.5,542.241,272691.5
client,-product4close,14,HDD,0.42,5.1,1.08,0.67,1.52,0.6,0.36,0.36,1.02,1.01,1.14,0.93,0.5,0.74,170237.0,585.62,553.09,0.04,-0.02,21.69,-5453.83
client,-product4close,14,GraphicsCard,3.18,20.9,10.01,8.83,11.04,1.78,3.18,3.18,9.89,9.95,10.08,9.85,1.13,1.68,170237.0,5427.83,5362.76,-0.26,-0.38,-140.98,-103622.77
client,-product4close,14,Processor,1.19,164.76,16.24,5.35,30.93,18.06,326.21,326.21,6.54,13.04,25.57,9.87,1.79,2.65,170237.0,8805.99,3546.26,11.04,1.34,5986.34,365406.61
client,-product4close,14,Monitor,6235.12,6277.7,6260.1,6258.44,6262.14,2.8,7.84,7.85,6259.33,6259.95,6260.52,6260.1,1.38,2.05,1032.0,3394482.88,3394065.36,52.69,51.92,28570.68,1.415814268E7
client,-product4close,14,DUT,166.1,265.04,191.11,178.35,202.5,15.71,246.41,246.65,187.02,189.73,193.48,190.49,10.94,16.22,1032.0,103627.68,101409.91,60.58,56.49,32848.96,1.540434284E7
client,-product4close,15,Time (s),1582.0,543315.0,541.733,136742.0,408145.0,156614.48,2.4504304649909E10,2.4528095236948E10,272448.0,272443.713,272711.5,202920.457,135697.0,201181.616,1031.0,541.733,0.0,541.733,272448.0,541.733,272448.0
client,-product4close,15,HDD,0.42,4.99,1.09,0.67,1.52,0.61,0.37,0.37,1.02,1.02,1.14,0.93,0.5,0.74,170191.0,590.49,552.57,0.05,-0.02,27.09,-5448.96
client,-product4close,15,GraphicsCard,2.85,21.22,10.01,8.83,11.09,1.79,3.19,3.19,9.89,9.94,10.05,9.85,1.13,1.68,170191.0,5422.75,5357.74,-0.26,-0.38,-140.85,-103530.24
